ElapsedTime(s)	16989	EstimatedLatency(ms)	9.174	Trials	18688
ElapsedTime(s)	17056	EstimatedLatency(ms)	9.174	Trials	18752
ElapsedTime(s)	17125	EstimatedLatency(ms)	9.174	Trials	18816
ElapsedTime(s)	17199	EstimatedLatency(ms)	9.174	Trials	18880
ElapsedTime(s)	17269	EstimatedLatency(ms)	9.174	Trials	18944
ElapsedTime(s)	17341	EstimatedLatency(ms)	9.174	Trials	19008
ElapsedTime(s)	17414	EstimatedLatency(ms)	9.174	Trials	19072
ElapsedTime(s)	17484	EstimatedLatency(ms)	9.174	Trials	19136
ElapsedTime(s)	17546	EstimatedLatency(ms)	9.174	Trials	19200
ElapsedTime(s)	17618	EstimatedLatency(ms)	9.174	Trials	19264
ElapsedTime(s)	17695	EstimatedLatency(ms)	9.174	Trials	19328
ElapsedTime(s)	17773	EstimatedLatency(ms)	9.174	Trials	19392
ElapsedTime(s)	17845	EstimatedLatency(ms)	9.174	Trials	19456
ElapsedTime(s)	17916	EstimatedLatency(ms)	9.174	Trials	19520
ElapsedTime(s)	17984	EstimatedLatency(ms)	9.174	Trials	19584
ElapsedTime(s)	18059	EstimatedLatency(ms)	9.174	Trials	19648
ElapsedTime(s)	18133	EstimatedLatency(ms)	9.174	Trials	19712
ElapsedTime(s)	18205	EstimatedLatency(ms)	9.174	Trials	19776
ElapsedTime(s)	18283	EstimatedLatency(ms)	9.174	Trials	19840
ElapsedTime(s)	18359	EstimatedLatency(ms)	9.174	Trials	19904
ElapsedTime(s)	18434	EstimatedLatency(ms)	9.174	Trials	19968
ElapsedTime(s)	18508	EstimatedLatency(ms)	9.174	Trials	20032
